timestamp,zone_id,predicted_demand,borough_name,zone_name,service_zone
2026-04-03 14:00:00,236,322.4310740369853,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 14:00:00,186,218.9000893322602,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 14:00:00,162,229.43381335705277,Manhattan,Midtown East,Yellow Zone
2026-04-03 14:00:00,230,175.30598927845386,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 14:00:00,142,205.20559933520866,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 14:00:00,170,204.20400890107447,Manhattan,Murray Hill,Yellow Zone
2026-04-03 14:00:00,234,180.23294356632272,Manhattan,Union Sq,Yellow Zone
2026-04-03 15:00:00,237,398.9590592581934,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 15:00:00,132,341.9426623982977,Queens,JFK Airport,Airports
2026-04-03 15:00:00,161,387.4495818621627,Manhattan,Midtown Center,Yellow Zone
2026-04-03 15:00:00,236,328.3533690805593,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 15:00:00,186,224.29675439593672,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 15:00:00,162,244.06446702502618,Manhattan,Midtown East,Yellow Zone
2026-04-03 15:00:00,230,193.05409414253765,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 15:00:00,142,204.09074129785378,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 15:00:00,170,208.2111238150295,Manhattan,Murray Hill,Yellow Zone
2026-04-03 15:00:00,234,196.19400590992404,Manhattan,Union Sq,Yellow Zone
2026-04-03 16:00:00,237,393.7320231940839,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 16:00:00,132,372.2829011495772,Queens,JFK Airport,Airports
2026-04-03 16:00:00,161,427.34763266086776,Manhattan,Midtown Center,Yellow Zone
2026-04-03 16:00:00,236,305.2630773503013,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 16:00:00,186,226.28522170739242,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 16:00:00,162,288.207566515585,Manhattan,Midtown East,Yellow Zone
2026-04-03 16:00:00,230,216.4997524270206,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 16:00:00,142,200.87571303787786,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 16:00:00,170,216.77433187297498,Manhattan,Murray Hill,Yellow Zone
2026-04-03 16:00:00,234,200.81526022548596,Manhattan,Union Sq,Yellow Zone
2026-04-03 17:00:00,237,408.4138618647602,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 17:00:00,132,378.10020001465017,Queens,JFK Airport,Airports
2026-04-03 17:00:00,161,472.47241229869786,Manhattan,Midtown Center,Yellow Zone
2026-04-03 17:00:00,236,328.3349943763027,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 17:00:00,186,250.424378452632,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 17:00:00,162,345.36612817390636,Manhattan,Midtown East,Yellow Zone
2026-04-03 17:00:00,230,247.40823862529462,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 17:00:00,142,212.0817907750734,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 17:00:00,170,237.90593713328536,Manhattan,Murray Hill,Yellow Zone
2026-04-03 17:00:00,234,214.6364838086777,Manhattan,Union Sq,Yellow Zone
2026-04-03 18:00:00,237,394.5804233450786,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 18:00:00,132,363.571522101121,Queens,JFK Airport,Airports
2026-04-03 18:00:00,161,485.2721090660706,Manhattan,Midtown Center,Yellow Zone
2026-04-03 18:00:00,236,323.761222613187,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 18:00:00,186,281.1613917808006,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 18:00:00,162,371.6096832805719,Manhattan,Midtown East,Yellow Zone
2026-04-03 18:00:00,230,263.57930096732645,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 18:00:00,142,225.52333697207155,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 18:00:00,170,275.292196387435,Manhattan,Murray Hill,Yellow Zone
2026-04-03 18:00:00,234,237.92579900913694,Manhattan,Union Sq,Yellow Zone
2026-04-03 19:00:00,237,287.4328456728179,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 19:00:00,132,353.59793453247505,Queens,JFK Airport,Airports
2026-04-03 19:00:00,161,382.5729831593126,Manhattan,Midtown Center,Yellow Zone
2026-04-03 19:00:00,236,236.12631655374335,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 19:00:00,186,256.95121712035115,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 19:00:00,162,311.394842118334,Manhattan,Midtown East,Yellow Zone
2026-04-03 19:00:00,230,226.16622535159246,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 19:00:00,142,200.09348886004446,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 19:00:00,170,245.6665998552766,Manhattan,Murray Hill,Yellow Zone
2026-04-03 19:00:00,234,219.08024949884427,Manhattan,Union Sq,Yellow Zone
2026-04-03 20:00:00,237,234.07246531385826,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 20:00:00,132,366.14979773794886,Queens,JFK Airport,Airports
2026-04-03 20:00:00,161,323.937697874195,Manhattan,Midtown Center,Yellow Zone
2026-04-03 20:00:00,236,195.82318876248323,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 20:00:00,186,203.92462112156696,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 20:00:00,162,249.00561927835048,Manhattan,Midtown East,Yellow Zone
2026-04-03 20:00:00,230,218.08296592198135,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 20:00:00,142,186.5073368456571,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 20:00:00,170,212.35441268343044,Manhattan,Murray Hill,Yellow Zone
2026-04-03 20:00:00,234,216.54866910410027,Manhattan,Union Sq,Yellow Zone
2026-04-03 21:00:00,237,221.43570063528338,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 21:00:00,132,357.58572819500756,Queens,JFK Airport,Airports
2026-04-03 21:00:00,161,326.36454348085545,Manhattan,Midtown Center,Yellow Zone
2026-04-03 21:00:00,236,184.63529983317625,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 21:00:00,186,225.50427049330494,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 21:00:00,162,223.73434301385907,Manhattan,Midtown East,Yellow Zone
2026-04-03 21:00:00,230,359.16341605838267,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 21:00:00,142,256.65732409697046,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 21:00:00,170,188.09971749270963,Manhattan,Murray Hill,Yellow Zone
2026-04-03 21:00:00,234,245.2352236935964,Manhattan,Union Sq,Yellow Zone
2026-04-03 22:00:00,237,205.71400649283913,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 22:00:00,132,366.7254305170331,Queens,JFK Airport,Airports
2026-04-03 22:00:00,161,302.95230691254375,Manhattan,Midtown Center,Yellow Zone
2026-04-03 22:00:00,236,143.89601935489193,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 22:00:00,186,239.79569203700063,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 22:00:00,162,197.41115349487836,Manhattan,Midtown East,Yellow Zone
2026-04-03 22:00:00,230,414.95768244391934,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 22:00:00,142,364.94818089988996,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 22:00:00,170,176.11380299112923,Manhattan,Murray Hill,Yellow Zone
2026-04-03 22:00:00,234,266.70917707160714,Manhattan,Union Sq,Yellow Zone
2026-04-03 23:00:00,237,129.97653271823026,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 23:00:00,132,296.64760727913705,Queens,JFK Airport,Airports
2026-04-03 23:00:00,161,208.06585663195523,Manhattan,Midtown Center,Yellow Zone
2026-04-03 23:00:00,236,72.83649040403806,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 23:00:00,186,203.57316886323542,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 23:00:00,162,129.7980367561921,Manhattan,Midtown East,Yellow Zone
2026-04-03 23:00:00,230,293.1323653605438,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 23:00:00,142,243.81651471657372,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 23:00:00,170,153.88967762691806,Manhattan,Murray Hill,Yellow Zone
2026-04-03 23:00:00,234,245.85594194590266,Manhattan,Union Sq,Yellow Zone
